x,y
7.649390440460711,4.97464597781855
-3.3746644855908574,-0.2171788041836997
-9.044341266751422,0.3101761654792727
17.24403538985507,10.9369173274745
-0.0683893504151482,12.248963176760784
-5.768770730454332,-5.856784630787552
-12.397977005876728,-16.78825401545564
9.467265156365311,12.135451454385798
-17.528911072949793,-19.8471447900646
7.450334445992561,4.244963721221297
1.68713546161183,2.936337708307588
-14.10127860765535,-8.856256562316094
-10.827105896949057,-1.9132827459608843
5.32593586205625,3.7771071140660415
5.732055108506204,3.701458876256432
-6.036266263705275,2.7310973357759
-2.434553202937289,-7.336754472840577
-9.847822927278022,-0.2976486181347111
-3.737121013370064,-4.016266302195728
6.205318154131284,4.476106066295089
1.5749056944371638,2.602864905054786
1.781093112406663,3.4363294190625524
-6.965486327447456,-10.74709379598968
7.877982811384257,1.721919885936649
-8.018988473674757,-9.35973688200413
7.4210734364605635,11.718851271144098
-0.3540415862473733,3.1219205018168465
-6.164626251515211,-8.22528077457406
6.809260301038308,3.913769738509645
-13.972844245216605,-16.02790967654071
2.95814514073012,0.2998835637962914
1.5670638478418062,1.0385802562030555
-7.168961304652053,-7.1306715872656365
-8.120066743600708,-5.750043816231695
-6.936087597378923,-6.926389979561408
-10.110202696156913,-13.037510747972394
12.93528713911699,19.128822608364608
10.506649467499264,12.755051377551656
-9.616387920175953,-11.219533806708892
-9.112243419187468,-6.410097245209604
18.58658707161815,20.52525607759064
4.171997730440528,7.124280534879835
-8.209867723781736,-8.881624024281178
-9.991661864581442,-8.910594787116489
-7.079755332735372,-7.809255350234356
7.963965850006336,6.712414957284079
3.876232272548372,5.224516527660265
-14.63090807779488,-14.569689467233188
11.643814932833497,18.101175964250963
-7.906435943702007,-10.359797875265286
-7.104898720214615,-9.417627144169805
1.822701793098498,0.9589847563899656
2.0901241833565343,0.753012232066352
12.509746870470096,20.55073310250272
-8.326245146735621,-13.955526361847852
-8.41699344354176,-11.848510453266163
7.413527569094437,11.867281982285467
-12.446569007992258,-14.182533129815337
4.778329576519559,5.884935643677079
-13.712739321143273,-13.7631839331304
7.897544328254956,11.60209422658402
-6.748420980961897,-12.4943919290043
-6.957448423839851,-4.457065716080124
-4.884024063743153,-1.241815320543378
-8.313416274899103,-6.33103840445018
7.30714005019809,4.758650647459184
-9.89310745468726,-4.772357946113909
-12.531702418724391,-16.12935116597609
-11.134844339038487,-19.40948676080664
8.63845430792077,12.637778546225151
7.287294535628272,10.60147530932852
4.695201769284355,4.583757353639985
5.0881392572145545,6.53948121418233
8.717202992079791,13.744628460301971
-6.699784647604531,-9.239174485899769
4.969798630231946,-11.502479317469708
9.48372639060142,9.699201671221376
10.956853447604503,18.721320561932465
7.528878349419806,6.530268102253163
-8.66217425775951,-12.241187959650292
-1.2265391863033936,-1.9339828244445312
10.246892806823126,18.336589915293377
7.199270688133375,10.08042598293693
-6.192969853887235,-4.988896724404885
4.0982936530396925,6.266513589382228
-5.688932154278668,-6.002973814180367
-10.295937280013083,-14.690306398857484
-5.155821669522647,-5.125139544887234
4.376116395150067,6.5494371359947445
-17.9907852028188,-23.06838676172548
12.60074395620184,-4.075162703866133
-8.774320257166611,-6.343259547737262
10.962005347088189,10.7235375031268
0.7730013955716154,3.9714417437355447
5.25481748225195,2.2421807966773244
-18.50840824004841,-13.083335528457027
-7.781960751736076,-1.2877479558694296
15.37490424189793,23.588251008664443
15.018912452141162,20.14013800371181
-4.437980110195514,-8.154306840033867
-10.282684728644702,4.65007746789526
-1.6572134186315954,-5.122636476676537
5.732962562384619,10.053945365419292
-8.059604986642025,-9.253602648817116
-4.378575724643834,8.625206978970699
-1.818509795065419,13.634233216891223
-5.458569640412559,12.741729586323144
8.609600803499731,6.374445904306887
-1.2680339626861488,-1.6090708724782905
10.40733113863904,15.99433467300332
-10.275691770886889,-13.79279858844568
-3.1337593168858096,-5.63541707646524
-5.872809199260914,-2.001259170685848
-15.394504896263449,-10.86797790294798
-6.0311064895310285,-6.335233106649597
-15.318010293249674,-16.9268687491198
-6.094270811227276,-10.447268924055718
-8.797599435715075,-8.539040144743671
-8.204187521590644,-8.922358662841116
10.531944078801368,18.54822585470163
-5.599339153992445,-9.022388178994095
-4.505273419134294,-7.02357377151528
-12.188447039831544,-14.188449709196464
1.881662898059902,2.4704694219867127
-7.527451953724173,-12.076357639840891
3.2267617046167785,5.607968941331382
-8.789985881987805,-11.4961313873213
5.605015226411051,7.765964123849304
-6.013453064035133,5.304211153258381
-7.296132289336709,7.291650534127662
-4.08127007184847,-6.2012868082775885
-2.771746186789982,-1.3141955172262054
10.55945614706748,-7.040933522447889
9.425654637913416,1.4690827021708377
-5.296242566250778,4.879132472800867
8.776815066859928,10.94214373150316
-7.765159417118173,-10.23405752677442
-12.158485982560258,-20.616141061622
-6.9648704337929646,-11.94360279068959
-9.455047519457858,-9.36218132839605
-15.093144831012689,-4.595609728039505
-9.562053663460537,-13.130244200592283
-15.619331859074956,-19.909523890842475
-11.040617789389817,-7.838772464927949
-7.528058011993505,-8.624960362917607
-11.321576560825942,-12.819396654796796
-4.225819103734173,-7.71842672190473
13.836680797153162,22.33308328768537
2.1468066822050766,3.237249528320908
-8.487884197150736,-9.233963355782912
-7.663138190538882,-5.253700277320406
-4.680602303774357,8.680847387230736
10.90680695576269,16.10073000144104
7.160373278580966,10.937301145669624
