x,y
8.687553878216791,15.860260347389064
-12.261161729956491,-19.57104774304205
-9.947099431549464,-11.164923173716506
6.940943689697975,6.039267835781125
-7.423894064255143,-6.615448348673947
-16.521522767069698,-12.660839984840056
3.951235051558449,7.298382467522709
-3.092084309706628,-4.98685986822085
17.92347418126615,15.037031724416137
-7.9545844154070675,-14.201295344572149
8.761347594184214,10.610325917740717
-11.642997164230245,-14.3492720597429
5.465801463791534,4.490821426214498
-2.697948096496316,12.402131766816868
10.122095172051246,18.120952520309054
7.166608553389234,10.997572942642812
0.2772330173355564,-4.088755659606114
8.301115704294098,9.231201018111191
6.393826195048149,7.29734896557805
-4.422669851703945,-7.401638889864361
-7.776593792360682,-9.128073601444916
-6.036211813804947,-3.558388200272297
-14.662106678629872,-2.0458252749568304
9.813326069138313,12.270996025026673
-16.619735270960774,-21.979974728425645
-2.031731075435991,-2.732518236018185
-3.085115125782328,2.080798636923941
5.86280281733242,9.509786293082144
2.5098345969314684,4.512034118235372
14.724409473251988,13.084128537291544
10.37557451204023,0.3579828293902802
-6.696757002302981,-12.098246392138313
7.617368008979987,5.516026662472447
7.762929762221719,9.286540586446456
6.103438128398831,11.419290253350848
-9.203926601240084,-16.207054958569312
-11.317333235126018,-6.881803014054126
5.3501300753205125,5.53281560413005
11.721866641702809,20.34635466114388
-10.001043353602023,-13.34616072347372
-0.9939317923204448,-14.596016885204545
5.44230170060465,-1.5966496711065374
9.95956503146155,10.22032441417047
-5.906674072145521,-7.408976923123462
11.239226130758992,13.151846070414097
7.429361236256102,13.720324446059552
-8.66806005993215,-10.336339635128834
1.4238737798860344,0.3084578098852314
5.223216840072368,8.072091610245431
-16.51809082744704,-16.53525052556033
11.25735623322113,9.199494021552514
9.193280895005897,9.623405781732604
9.499329563667349,11.252092623163747
8.365257381952466,13.579431733214667
2.7669814231920946,12.265271521265763
-3.910775982294643,-6.470245329341149
-5.481379330660255,-9.53042846491969
8.772128501501253,7.897892389139191
18.821673438648904,17.16397876648088
-10.60455227270593,-18.25002991353825
8.029609851259114,7.15070674633663
-13.737095109918336,-21.62525526973696
8.459275664430875,9.72354027541563
13.91568248558564,10.297527154927655
17.34618568989615,9.105863063449371
10.26324096386993,6.661810202569168
8.89115443159629,8.36835999285442
-4.597150667477019,-3.950225190838752
8.837576010589638,8.744574149111283
-2.217837672601889,-3.7542553443800655
-7.233071388364425,-12.697140385105856
-9.838070098306265,-9.449215223633615
-17.9801097419322,-14.735309311581862
-7.03038503956271,-7.323746367516487
4.644235805438114,5.687518525410328
6.660515026470203,3.671897452478333
7.0762869128573005,9.873935848423608
-7.010800648858481,-9.505469051820787
7.7198775455328095,6.275064023498528
7.650868557031364,8.451925110054685
-7.898488312220331,-5.317891688417983
-6.509068439017909,-11.089991317625143
8.970490090747665,10.240393735174065
10.539873837839911,9.994522469265371
15.698121164606794,2.413327073206971
13.192051419454044,7.335598368678411
8.409637431829715,7.449367205999904
8.24571691244611,8.897095959688171
5.136623633002346,6.930027031702768
-12.566868025063814,-13.399763998259347
-9.7680720642605,1.1980184126222966
-12.013885034355887,3.945018295814848
3.6887351554607255,2.0111202260710046
9.22871111918971,9.120810784548388
8.439018093720609,12.468588889775342
9.685822155504068,-8.26671246198282
3.0030139057178795,3.556700123921003
-1.1756389471474034,-2.0341777795198164
-3.218750495364274,-5.6617537071462
-3.7143488108972647,-14.196773590582168
6.268887522888925,8.359234452970027
2.417424416647773,8.331655398048005
7.8733146166293775,10.109479496446498
2.8084677153414748,-6.3170106052969
9.49197061281406,10.753218623109351
9.947938984718585,8.644066021698928
11.482160356922334,10.358139738416313
18.16816182968597,21.435719874500617
10.539803741986848,16.491385791410373
11.394993932021109,12.03154669805577
6.670091670495832,8.992513135516756
-17.272060760175883,-17.56463846513205
-4.74684370950976,-8.284919344639938
10.845783790887406,7.933069655800026
9.715745853278966,8.470161629233957
9.076791139027554,9.500694335247832
-15.325043704869506,-21.31476786008668
8.663693619702558,9.399824419445132
-15.97839975362918,-2.616847486233943
8.067651927066667,9.74574812764882
7.788774542929115,10.377303398393307
7.65550262170037,8.670603472432925
-9.560028717383798,-16.387064132978328
-11.63946418093077,-17.06823202772881
6.546150811856835,6.767641890818661
7.091816631056839,7.986101781170925
9.272972540179753,8.768133362007736
-10.630933016421093,-2.772329306132128
2.347407815793044,-2.954929576112169
7.697579360657065,7.045399340890812
-1.74664396317784,-0.6895161355760941
6.94157303463033,5.59520871741452
0.0294441914286967,-1.7215854256585137
5.516385051285632,4.897030846300043
5.130532996220273,9.856408104038511
10.430803564125004,9.31317422352647
7.425432323447357,12.1245576159729
-5.807138238700398,11.166000637025231
6.04120047799049,6.89229930616191
-8.964359158018464,-12.224394108099212
-15.010075534637895,-15.19480814971534
6.300060754426691,-13.282069974466316
2.910274501192249,5.2901126712097
10.065419124630694,5.561540766263573
7.230877148377868,7.448009834945021
7.214537713760993,2.5736649103698213
-7.3466497072592,-8.321693828185468
-6.902898925443821,-4.781349143297359
8.818568195796459,9.533531133247436
8.797707982639809,9.68228390859117
8.92641472910985,8.15498359106687
-10.43022719091164,-5.132742625312542
-17.685380903693623,-19.1590250948865
-10.190664179982871,-11.081721777143336
-17.33114965586213,-8.651910561808396
8.237476823390276,7.157648092991147
-15.166880666519564,-22.431153688725608
12.020760809298917,4.353413628594318
11.63294165213583,6.570135266649025
10.620380375038469,4.564619408299665
8.597281279028842,7.659062043033209
9.334408059369132,9.430853448535435
9.207131052261444,8.912437137546096
8.336173721189166,7.815659127676852
9.466629008469964,7.910431943781752
6.307214256460514,9.125636298138684
7.430914841125953,6.113007784390431
11.621750118690011,12.83261426204216
-12.35435868173257,-10.432356635367448
-9.677577627401035,-10.480039981927185
-13.893549169218618,-21.051021847473056
-16.492676693042238,-7.42464009872048
-1.7314803999446755,-2.7171675660247394
1.1667053353442294,1.818644586960859
-9.040163045416891,5.482314183345925
-9.885676572327528,8.559425936602324
10.505702842335864,8.076805826834711
-4.70367804331871,-0.1998881565691119
-2.2173760845692594,-1.3001711762606578
16.928485673350636,2.9221212340299205
-2.831401199789139,-4.654580256077048
-14.86460838790589,-20.040490721644726
-13.7814082130277,-12.828821402695448
6.342024602305648,11.778707772057915
8.19056178261272,10.077050686705109
-8.485402733712961,-7.448131210796078
-5.764144252407712,-10.427208001884054
7.8688832279176335,8.026630624040166
13.44676424559102,22.266490713680245
7.671033723148206,6.521305894957145
6.236233610912263,6.170465950905965
4.620664534751301,8.575316642583129
8.518175083029847,11.28038198946386
9.305190856680762,11.845866918968522
8.002407713910634,9.092201410511343
7.2734441478821505,7.060130521653684
7.33043161196022,8.897579508420513
7.049470715322894,10.745989853354002
4.230949929050308,6.524564891383284
8.974623167830082,9.196559853897693
10.207277696005296,8.547864059225653
-7.373175156522657,-12.971145648711788
9.835895730679248,-2.480015094582149
14.127212785486492,-4.5084663657773145
6.692707277728654,7.487173378690312
-2.051932373241074,2.0625701628854425
-0.0990765962960402,1.77556901968373
-10.541893961474342,-16.029745058756475
-12.725217750290378,-17.70829840725319
-10.670066827576363,-13.827207093274266
-7.777054880270047,-13.962517803633489
-8.498845598388389,-13.4273387329716
-13.59642778432546,-19.937330802227606
-11.55100088729024,-18.324979338506164
9.26505444831026,10.506637714824343
-10.384645802202524,-13.001589994745274
-7.91690896079083,-9.35148937890304
5.067060206605646,8.413756274959821
11.23314870017019,12.656458088735446
7.324547485555882,7.395012910141735
14.731937918071855,25.67445883299797
7.236443715407077,10.05215048231387
-17.01151384183056,-12.153636372629038
-7.764743198786363,-5.778686530372687
-2.2758301801832,-4.447250603335048
5.513689700795227,4.623093199356813
9.237960734208963,8.915050522721012
-5.630534186075916,-8.509028449032984
7.896067965597591,12.488108900797792
-10.64419025249539,-9.074839385331977
2.9711644757206166,-4.828223523835413
3.18680543516143,5.053101823494318
11.40029577876618,15.994574347902782
9.578633529828972,5.302736462450287
4.379074153029417,6.470012878803788
-5.232686878595628,-1.8740459095586608
-7.723583915714941,-11.049558789930344
