net_size,activation,train_size,steps_ahead,noise,leakage,edges,triangles,squares,MDL,k_opt,N_MDL,E_MDL,T_MDL,S_MDL,a-9.0,a-8.0,a-7.0,a-6.0,a-5.0,a-4.0,a-3.0,a-2.0,a-1.0,a0.0,N_a-9.0,E_a-9.0,T_a-9.0,S_a-9.0,N_a-8.0,E_a-8.0,T_a-8.0,S_a-8.0,N_a-7.0,E_a-7.0,T_a-7.0,S_a-7.0,N_a-6.0,E_a-6.0,T_a-6.0,S_a-6.0,N_a-5.0,E_a-5.0,T_a-5.0,S_a-5.0,N_a-4.0,E_a-4.0,T_a-4.0,S_a-4.0,N_a-3.0,E_a-3.0,T_a-3.0,S_a-3.0,N_a-2.0,E_a-2.0,T_a-2.0,S_a-2.0,N_a-1.0,E_a-1.0,T_a-1.0,S_a-1.0,N_a0.0,E_a0.0,T_a0.0,S_a0.0,a0,N_a0,E_a0,T_a0,S_a0
200,tanh,5000,1,-6.0,1,False,False,False,3.1283342482056235e-10,41,1.0,0.0,0.0,0.0,1.1730616895432796e-10,4.977634890090091e-10,4.083109791239449e-09,3.318659785259656e-08,1.2303182388107505e-07,3.227133584712955e-07,2.9367927475373577e-06,2.4702448695794226e-05,0.0001013794290088,0.0002927956164245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,316.9309375261815,1.0,0.0,0.0,0.0
200,tanh,5000,1,-6.0,1,True,True,True,4.766825115179256e-10,61,1.0,0.0,0.0,0.0,3.5854888719985044e-11,8.485774549259543e-11,2.7459482159419236e-10,2.5765778619468806e-09,1.8596145756724723e-08,5.99699993370392e-08,3.628978023825036e-07,6.785997755576129e-06,2.830100746254822e-05,9.659180076974826e-05,0.101328231771888,0.1492366214267035,0.2242937059414103,0.525141440859998,0.1019829244361376,0.1536214830427041,0.2416033272698277,0.5027922652513306,0.1112673540632333,0.1473533382848329,0.2492537435771099,0.4921255640748237,0.1126117869817482,0.1204743782526349,0.2516106277815627,0.515303206984054,0.1103606808975918,0.1373432161568022,0.2452289975617505,0.5070671053838554,0.1137047126789234,0.1979529340361306,0.2424452482720419,0.445897105012904,0.1210217658556727,0.2218837563951942,0.2373759722173,0.419718505531833,0.1514829188642566,0.2241810511708607,0.1948432419337842,0.4294927880310983,0.1772415923132618,0.2014842578161824,0.1644873502613588,0.4567867996091968,0.1857445923733222,0.198475096787867,0.1746975947684689,0.4410827160703417,46271261980.762726,0.7887684185096674,0.0927312306265177,0.0709824719295888,0.0475178789342258
200,tanh,5000,3,-6.0,1,False,False,False,2.252419544234468e-09,47,1.0,0.0,0.0,0.0,2.146865769626044e-09,1.4385094921043842e-08,7.083166637028879e-08,4.692046138468221e-07,2.2932826317722424e-06,1.0031113154227812e-05,7.448890234438924e-05,0.0006643795978963,0.0015305399500669,0.0037165875537579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.636756066216472,1.0,0.0,0.0,0.0
200,tanh,5000,3,-6.0,1,True,True,True,8.0919757427043e-09,64,1.0,0.0,0.0,0.0,3.513262571265951e-09,6.100353520170512e-09,2.8585672176003e-08,1.456882786082218e-07,7.808487374923758e-07,2.282613951291944e-06,1.2701961325332007e-05,0.000172660385736,0.0007120090666281,0.0013305847232882,0.0727006541211823,0.1784101898475373,0.241016296076052,0.5078728599552281,0.0842025641638575,0.1837979836466969,0.2560166015670075,0.4759828506224379,0.1080358016525638,0.176581504829596,0.2474817967521653,0.4679008967656747,0.116458593225215,0.1329787986106396,0.2249406728791539,0.5256219352849913,0.0900754495105911,0.1102690587677209,0.2519854584376355,0.5476700332840523,0.0580229472189012,0.1531948041576261,0.2742777399895794,0.5145045086338932,0.0612274776185649,0.1859254738150274,0.2759560844070139,0.4768909641593936,0.0751610149813615,0.2060065588642947,0.2340777396113495,0.4847546865429942,0.133051603892343,0.1853930057029157,0.118781684210586,0.562773706194155,0.1568446016291744,0.1839398731580014,0.1262567362440035,0.5329587889688204,13768080.718923775,0.8041526779618869,0.1374046774491196,0.0372005349876865,0.0212421096013069
200,tanh,5000,5,-6.0,1,False,False,False,1.832997355288197e-07,55,1.0,0.0,0.0,0.0,1.3502268580960854e-07,5.170348953543274e-07,1.7749476912050146e-06,6.472177975174878e-06,4.422646976213348e-05,0.0001834101324784,0.0006956921031353,0.0034108018488515,0.0059347708245576,0.0130460121798663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,410.554678916474,1.0,0.0,0.0,0.0
200,tanh,5000,5,-6.0,1,True,True,True,3.912791491196098e-07,74,0.972972972972973,0.027027027027027,0.0,0.0,9.382280010970625e-08,1.8183916120754548e-07,5.378751096546994e-07,2.1398462034967008e-06,6.639428908810694e-06,2.268221488738084e-05,7.862615502209611e-05,0.0008038125800348,0.0030057970930117,0.0047041644750113,0.0777079981833119,0.1158843652080323,0.131236372115293,0.6751712644933626,0.0843324497450839,0.1267137752631706,0.1713469880682858,0.6176067869234594,0.1091650819432608,0.1400458395743222,0.176504210226828,0.5742848682555888,0.1167336871194628,0.0941003566564823,0.1698905988632033,0.6192753573608514,0.0992030719829781,0.080032284601785,0.2163483468576904,0.6044162965575464,0.0590786089340962,0.1506850970910472,0.2444422565044857,0.5457940374703709,0.0521435313349305,0.1798670463241668,0.2253046316317323,0.5426847907091701,0.0629789404981831,0.173247782332099,0.1838959415526827,0.579877335617035,0.1337068184907056,0.148196336915031,0.0935279492375391,0.6245688953567242,0.1438155434794591,0.1599433630218814,0.1112195744753465,0.5850215190233129,93843829.77559794,0.4620763483153765,0.2315958683416327,0.1566362717060246,0.149691511636966
200,tanh,5000,7,-6.0,1,False,False,False,1.2173765314292948e-06,56,1.0,0.0,0.0,0.0,5.323607703630231e-06,1.2147167723480328e-05,3.370849093812918e-05,9.139765962769295e-05,0.0003664798313928,0.0013367100251164,0.0037994939083946,0.010237987145556,0.0168375065141828,0.0377456814847696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.33373668268936,1.0,0.0,0.0,0.0
200,tanh,5000,7,-6.0,1,True,True,True,1.3973412232328573e-06,77,0.7922077922077922,0.0779220779220779,0.0519480519480519,0.0779220779220779,1.514327236948808e-06,2.736805364424409e-06,9.572313832870232e-06,2.551042806493793e-05,8.446147506677084e-05,0.0002282730204447,0.0005717097062802,0.0031612057506189,0.0084858897372639,0.0155474791187243,0.032553384430511,0.0799261123250775,0.0594538032263401,0.8280667000180714,0.0306640680577912,0.0866262008456366,0.0780910348493997,0.8046186962471724,0.0398827217870566,0.0893479433287245,0.0687354558665828,0.8020338790176359,0.0300763347574076,0.0591183773696016,0.0882718681953594,0.8225334196776315,0.0234504844627762,0.0489470361928301,0.1474846218713525,0.780117857473041,0.03263316907224,0.0955578535053017,0.218118109062767,0.6536908683596911,0.0388791686438841,0.1400206764051181,0.2175191144088882,0.6035810405421096,0.0556191601496085,0.1398546657006712,0.1745843872528112,0.6299417868969092,0.1260778707292148,0.1074740298776267,0.0778010365442561,0.6886470628489023,0.132859067092173,0.1294827153486694,0.1059538703096092,0.6317043472495484,245959093.57626912,0.6689304671714221,0.1314542694961329,0.095912258827044,0.103703004505401
200,tanh,5000,9,-6.0,1,False,False,False,1.3678063604675897e-05,69,1.0,0.0,0.0,0.0,4.980169918563625e-05,9.966747957122096e-05,0.0002943446647487,0.0007904804935117,0.0018595274038858,0.0054759151785874,0.0133880520344971,0.0280085290062997,0.0499395619583,0.1007960582477355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237.4340409287909,1.0,0.0,0.0,0.0
200,tanh,5000,9,-6.0,1,True,True,True,2.628451913300261e-05,98,0.6530612244897959,0.010204081632653,0.0204081632653061,0.3163265306122449,0.0076658002070912,0.0064293146702825,0.0051085106540768,0.0058194396678634,0.0058281394284569,0.0059852581911626,0.0064052290283932,0.0128161596929262,0.0256818636065716,0.0438078157580252,0.0675598215223167,0.0744165013529622,0.0977569927913218,0.7602666843333993,0.0520786395941893,0.0639978173070747,0.0944579890176828,0.789465554081053,0.0366214132710001,0.041714718374355,0.073955687913622,0.8477081804410227,0.0320794309759088,0.0257984403936186,0.0679621461988229,0.8741599824316495,0.0342163117232133,0.0232654824165883,0.0663971980226763,0.8761210078375219,0.0579453482339495,0.0409829691886507,0.0999335339080032,0.8011381486693965,0.0702831306750965,0.0632388995814209,0.1054125808907547,0.7610653888527277,0.0907254886254404,0.058545329131098,0.0572033310195185,0.793525851223943,0.0948086712092283,0.0682473121638767,0.0681173179985646,0.7688266986283304,0.1045178882577714,0.0988849210717442,0.0988553430292436,0.6977418476412408,3151808.4745749896,0.5653237638990566,0.2090190492317068,0.1028305021917783,0.1228266846774582
