net_size,activation,train_size,steps_ahead,noise,leakage,edges,triangles,squares,MDL,k_opt,N_MDL,E_MDL,T_MDL,S_MDL,a-9.0,a-8.0,a-7.0,a-6.0,a-5.0,a-4.0,a-3.0,a-2.0,a-1.0,a0.0,N_a-9.0,E_a-9.0,T_a-9.0,S_a-9.0,N_a-8.0,E_a-8.0,T_a-8.0,S_a-8.0,N_a-7.0,E_a-7.0,T_a-7.0,S_a-7.0,N_a-6.0,E_a-6.0,T_a-6.0,S_a-6.0,N_a-5.0,E_a-5.0,T_a-5.0,S_a-5.0,N_a-4.0,E_a-4.0,T_a-4.0,S_a-4.0,N_a-3.0,E_a-3.0,T_a-3.0,S_a-3.0,N_a-2.0,E_a-2.0,T_a-2.0,S_a-2.0,N_a-1.0,E_a-1.0,T_a-1.0,S_a-1.0,N_a0.0,E_a0.0,T_a0.0,S_a0.0,a0,N_a0,E_a0,T_a0,S_a0
200,tanh,5000,1,na,1,False,False,False,6.028391623970452e-07,104,1.0,0.0,0.0,0.0,3.534472480893378e-06,7.533510924069523e-06,2.0637365114627933e-05,6.663320247754227e-05,0.0001754233956157,0.000450173851482,0.0010028236541515,0.0018899120102517,0.0030569365862398,0.0042466401226407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.49256274096502,1.0,0.0,0.0,0.0
200,tanh,5000,1,na,1,True,True,True,1.592122750115767e-07,106,1.0,0.0,0.0,0.0,0.0004205295798274,0.0001807766245533,3.637751471366593e-05,1.652508499949586e-05,5.730493050579542e-05,6.816615188775219e-06,0.0002464123538149,0.0008229922615652,0.0004647249176773,0.0016497069578447,0.0162636394872097,0.0088302892956343,0.0090742795668274,0.9658317916503286,0.0120941043395985,0.0091036718455408,0.0088480652479078,0.9699541585669528,0.009347700379811,0.0094018359642371,0.0179820726863836,0.9632683909695682,0.0163126833479075,0.0066879898680079,0.01589022422308,0.9611091025610042,0.0210806477079036,0.0088567643664366,0.0150304472897693,0.9550321406358904,0.028293180092845,0.0206448123952713,0.0342471041777638,0.9168149033341196,0.0449351767539304,0.0324070125209981,0.0562098111787,0.8664479995463714,0.0653078430020006,0.0469099815657535,0.0861383590849626,0.8016438163472831,0.108538307036824,0.083001285915422,0.1110531849541176,0.6974072220936363,0.1720127531443005,0.1506777971771265,0.1525812127597405,0.5247282369188325,34089.8549849062,0.820984007726984,0.114901438925866,0.0405717934982421,0.023542759848908
200,tanh,5000,1,na,1,False,False,False,9.027464219481036e-07,116,1.0,0.0,0.0,0.0,6.262431308380216e-06,9.145915434481789e-06,1.92597525407537e-05,6.552884637006976e-05,0.0001828598404965,0.0004501313200681,0.0009640770966455,0.0017103695122094,0.0028822410426352,0.0041262113025006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.21216062831873,1.0,0.0,0.0,0.0
200,tanh,5000,1,na,1,True,True,True,1.319202453769795e-07,105,0.9904761904761904,0.0095238095238095,0.0,0.0,0.001083998377769,0.0003097214228951,0.0001454482286372,3.470509863581136e-05,0.0002591242067294,0.0001276209821875,2.350762484395542e-05,7.83382801708768e-05,0.0002570369009551,0.0013098428887464,0.0149548990869394,0.0094057199830775,0.0095691480274423,0.9660702329025408,0.0138682847928031,0.008084683464759,0.0076422768668561,0.9704047548755816,0.0154159640287164,0.0088481164301671,0.0093127411532003,0.966423178387916,0.0196177041040017,0.0137115732046199,0.0118557383860796,0.9548149843052988,0.0282607026954926,0.0254932254329324,0.0210117840077058,0.925234287863869,0.0622915231129668,0.0455236297245859,0.0425359449929288,0.8496489021695184,0.0901619711607692,0.0659876189612275,0.0647460367570231,0.7791043731209801,0.1010557961929441,0.0901593114618707,0.0846822164213155,0.7241026759238696,0.1279189106186317,0.1201293798435824,0.1009480964832843,0.6510036130545015,0.1608719975318774,0.1740098057514725,0.1476867813954861,0.5174314153211641,17767.724417086847,0.733397529135337,0.1720774298586817,0.0620814773510852,0.0324435636548961
200,tanh,5000,3,na,1,False,False,False,6.859889827287741e-05,149,1.0,0.0,0.0,0.0,0.00039464017899,0.0005086862950784,0.0014819362961705,0.0030032753390994,0.004455759005929,0.0067217682920981,0.0102340925580284,0.017077936943417,0.0297905821102586,0.0365658331283202,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,426.2614634797543,1.0,0.0,0.0,0.0
200,tanh,5000,3,na,1,True,True,True,2.511038155181432e-05,129,0.6589147286821705,0.0775193798449612,0.0775193798449612,0.1860465116279069,0.0758306269390259,0.2101750057920176,0.1967280885155743,0.0387652259234637,0.0019208045854348,0.0022508358870979,0.0051604026615407,0.0021350530251004,0.0046056586677699,0.0105724444369181,0.0108617445011149,0.0092727081086044,0.0085812771783925,0.971284270211888,0.0127321717484338,0.0109497562004784,0.013073445660349,0.9632446263907386,0.0092158577136246,0.008274989139118,0.0125030378645675,0.9700061152826898,0.0125515122525482,0.0078271580506342,0.0121447676396163,0.9674765620572012,0.0184219654483904,0.0089506920927772,0.0106750215518697,0.9619523209069626,0.0204426611964167,0.0196844460191926,0.0216704822632385,0.938202410521152,0.0389594018158305,0.0397020601444779,0.0435699510871636,0.8777685869525279,0.0675237121488683,0.0568229366097262,0.066756316764157,0.8088970344772483,0.0935828800402433,0.0852828926972923,0.0839531208476382,0.7371811064148263,0.1134327313068858,0.1529300696817082,0.1173213821029313,0.6163158169084746,30610.6037703555,0.8685751255878666,0.0903434398356784,0.0243067426155999,0.0167746919608551
200,tanh,5000,5,na,1,False,False,False,0.0001725608234504,164,1.0,0.0,0.0,0.0,0.0018778750507441,0.0044890499981263,0.0076446696859301,0.009993937944936,0.0104593630226622,0.0142049823599244,0.0206897883058698,0.033413137988901,0.0550537917941622,0.0695289576802358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13307.90543664643,1.0,0.0,0.0,0.0
200,tanh,5000,5,na,1,True,True,True,6.057509090835657e-05,181,0.4806629834254143,0.0276243093922651,0.0276243093922651,0.4640883977900552,6.8594844209219445,11.456650551028828,2.424579879556128,0.0293409747697177,0.0171197726881325,0.0225793061383378,0.0182652836770149,0.0049997534307033,0.0086807826478783,0.0236288441013148,0.0141674682433611,0.0112985923581401,0.0109913652254111,0.9635425741730876,0.0112242342850127,0.0245305359755405,0.0076182551837145,0.956626974555732,0.0095187723399937,0.0207935743079969,0.0066832764155849,0.9630043769364244,0.0264076471335465,0.01660179000175,0.0117608583889222,0.9452297044757813,0.0374516964434424,0.0342505301086955,0.0286198893344823,0.8996778841133798,0.0356482285435414,0.0668945044981398,0.0383488250138795,0.8591084419444391,0.0402581661241967,0.0409269990680948,0.0454581537139745,0.8733566810937339,0.0747087656900404,0.0412212530975008,0.0654459192007786,0.8186240620116799,0.083643091034447,0.0743360065735347,0.0744916406575441,0.7675292617344742,0.1068379360151467,0.1650331091783846,0.1219063275206112,0.6062226272858574,121777.9354554998,0.7732598396347953,0.1704762683443726,0.0352748159329903,0.0209890760878418
200,tanh,5000,7,na,1,False,False,False,0.0003326585340114,154,1.0,0.0,0.0,0.0,0.0086023942455288,0.0124050275085872,0.0148501141492887,0.0154367714234552,0.0141537671216422,0.0194487946525596,0.0290022888089423,0.0426561545487281,0.067188810026652,0.0905441564579824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.96039611813772,1.0,0.0,0.0,0.0
200,tanh,5000,7,na,1,True,True,True,0.0001254999626405,138,0.5507246376811594,0.0579710144927536,0.0217391304347826,0.3695652173913043,30.22772890391399,9.626215110369175,0.1363954454723802,0.3397753402714891,0.3982831991261577,0.1934101610313555,0.0327330986524809,0.0067667548693077,0.0146445639307384,0.0451347015903102,0.0204773663283516,0.0177842004954773,0.0356617303041846,0.9260767028719864,0.0176439558899807,0.0329921247189044,0.0171294929132459,0.932234426477869,0.0178368567367801,0.0269173986981582,0.014637872797926,0.9406078717671356,0.0114249396717029,0.0214141011362955,0.021483072621343,0.9456778865706584,0.014806994703631,0.0458957829165101,0.0192709948960289,0.92002622748383,0.0355690300969042,0.0711877257162077,0.0418874590749667,0.8513557851119212,0.0497654446632896,0.0500453132940758,0.0640094355548343,0.8361798064878001,0.0809260232408723,0.0561703305998173,0.0957964363452929,0.7671072098140175,0.0818830595438851,0.0921759174390385,0.0842941956953484,0.7416468273217279,0.0881920401920545,0.1764916107099836,0.1115332895975917,0.62378305950037,2171771.278965285,0.798198075771038,0.1394083724368422,0.0390282053239275,0.0233653464681923
