net_size,activation,train_size,steps_ahead,noise,leakage,edges,triangles,squares,MDL,k_opt,N_MDL,E_MDL,T_MDL,S_MDL,a-9.0,a-8.0,a-7.0,a-6.0,a-5.0,a-4.0,a-3.0,a-2.0,a-1.0,a0.0,N_a-9.0,E_a-9.0,T_a-9.0,S_a-9.0,N_a-8.0,E_a-8.0,T_a-8.0,S_a-8.0,N_a-7.0,E_a-7.0,T_a-7.0,S_a-7.0,N_a-6.0,E_a-6.0,T_a-6.0,S_a-6.0,N_a-5.0,E_a-5.0,T_a-5.0,S_a-5.0,N_a-4.0,E_a-4.0,T_a-4.0,S_a-4.0,N_a-3.0,E_a-3.0,T_a-3.0,S_a-3.0,N_a-2.0,E_a-2.0,T_a-2.0,S_a-2.0,N_a-1.0,E_a-1.0,T_a-1.0,S_a-1.0,N_a0.0,E_a0.0,T_a0.0,S_a0.0,a0,N_a0,E_a0,T_a0,S_a0
200,linear,10000,1,-3,1,False,False,False,7.092568069453684e-07,14,1.0,0.0,0.0,0.0,1.935303433112199e-07,3.054206510362945e-07,8.880174236230891e-07,1.1960003241811043e-06,2.372778011103351e-06,1.0298738527743962e-05,1.4835005444004696e-05,2.306655799311806e-05,0.0001483123744362,0.000297551055108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,386.53179432267984,1.0,0.0,0.0,0.0
200,linear,10000,1,-3,1,True,False,False,1.0965416232075238e-06,8,1.0,0.0,0.0,0.0,1.944986850095676e-07,3.015925527723111e-07,8.978138239564146e-07,1.2077465506561956e-06,2.364084471421551e-06,1.0327391782653308e-05,1.4897587004860931e-05,2.328558291628879e-05,0.0001490283752436,0.0002974013221325,0.9971490531210816,0.0028509468789185,0.0,0.0,0.9992414575205206,0.0007585424794793,0.0,0.0,0.9991601870379602,0.0008398129620398,0.0,0.0,0.9995352800323558,0.0004647199676441,0.0,0.0,0.9985641121089665,0.0014358878910336,0.0,0.0,0.9957851125874704,0.0042148874125296,0.0,0.0,0.9990491290739524,0.0009508709260477,0.0,0.0,0.9993238066553868,0.0006761933446131,0.0,0.0,0.9943701599195696,0.0056298400804304,0.0,0.0,0.9955538496611374,0.0044461503388625,0.0,0.0,37266696.460683085,1.0,2.918871470506778e-21,0.0,0.0
200,linear,10000,1,-3,1,True,True,False,3.521052797754792e-06,12,0.8,0.1,0.1,0.0,1.7039784301048076e-07,2.7083478402803064e-07,7.611766953479132e-07,1.0861785462577066e-06,2.2141241114801216e-06,9.327694408982314e-06,1.3862022916031544e-05,2.380453136089733e-05,0.0001303158482603,0.0002734323465372,0.9211579598305856,0.0018900999178664,0.076951940251548,0.0,0.9198124415460311,0.0001931518953148,0.079994406558654,0.0,0.8200872556124453,0.0008934635499365,0.1790192808376181,0.0,0.95724763819859,0.0006855844583599,0.04206677734305,0.0,0.936798060416322,0.0009300611521538,0.0622718784315241,0.0,0.8934130807837919,0.0030124147005624,0.1035745045156455,0.0,0.978687848944323,0.0005885453867231,0.0207236056689538,0.0,0.9728558475766728,0.0001016555904588,0.0270424968328684,0.0,0.8485888123722106,0.0036770713207554,0.1477341163070339,0.0,0.9461542854171368,0.00295208461576,0.0508936299671032,0.0,18362191.73894013,0.9999999894025144,1.0597485670938273e-08,5.823613499839457e-23,0.0
200,linear,10000,1,-3,1,True,True,True,9.811805269699371e-07,10,1.0,0.0,0.0,0.0,1.750564933558141e-07,2.809167253086797e-07,7.313294747454653e-07,1.0631157521060684e-06,2.2140879475932755e-06,8.870195484872648e-06,1.3409193500727904e-05,2.384503330452497e-05,0.000129108568695,0.0002683216154956,0.9441877762171924,0.0007411454615182,0.0521804019603223,0.0028906763609669,0.9338511583675086,0.0001617078554394,0.065326753826116,0.000660379950936,0.7792170608852652,0.0011696191780797,0.2172087312948019,0.0024045886418531,0.9389025729441036,0.0014492129423324,0.0577743994377588,0.0018738146758049,0.9421696880312952,0.000864121342999,0.0561763494598248,0.0007898411658808,0.8468245960799623,0.0020294829262447,0.1481673854823866,0.0029785355114061,0.9527531627928324,0.000707122798245,0.0457469430329168,0.0007927713760056,0.9752536770827672,0.000153506238069,0.024520731528359,7.208515080488599e-05,0.8453316331138682,0.0023444539806041,0.1500312016573795,0.0022927112481481,0.9401571889079964,0.0026620029017728,0.0534735025300896,0.0037073056601412,415726769.3780058,0.999999951212346,4.87820711739819e-08,5.582564656482473e-12,7.405203009773165e-24
200,linear,10000,2,-3,1,False,False,False,1.4274725778394126e-05,11,1.0,0.0,0.0,0.0,6.010430371646582e-06,8.570297201465362e-06,2.143175767486828e-05,2.8117145812242267e-05,4.628296719948808e-05,0.0001673876178639,0.000236117538475,0.000312996540239,0.0014259046292168,0.0027466683710731,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.48959412005426,1.0,0.0,0.0,0.0
200,linear,10000,2,-3,1,True,False,False,2.512992792229991e-05,12,0.8888888888888888,0.1111111111111111,0.0,0.0,5.95896138204102e-06,8.656306689496698e-06,2.169235262423998e-05,2.832788441963097e-05,4.643723373062637e-05,0.0001682845799478,0.0002368290088766,0.0003142665277986,0.0014236269552237,0.0027465662225948,0.99669553192907,0.0033044680709301,0.0,0.0,0.9986631978027392,0.0013368021972608,0.0,0.0,0.9986058288796122,0.0013941711203878,0.0,0.0,0.9971398828288208,0.0028601171711791,0.0,0.0,0.9977079365918944,0.0022920634081057,0.0,0.0,0.9958394200738016,0.0041605799261982,0.0,0.0,0.9976411595351344,0.0023588404648656,0.0,0.0,0.9988395868634654,0.0011604131365346,0.0,0.0,0.9935824662443158,0.0064175337556841,0.0,0.0,0.9970068845143052,0.0029931154856948,0.0,0.0,23588517.61268643,1.0,1.0319532181965968e-18,0.0,0.0
200,linear,10000,2,-3,1,True,True,False,2.160498643970051e-05,12,0.9090909090909092,0.0909090909090909,0.0,0.0,5.095715954059827e-06,7.326702860974428e-06,1.685874975672724e-05,2.382414230446692e-05,4.224669884082348e-05,0.000140365086343,0.0002131676827618,0.0003094623059576,0.0012226380757816,0.0024472434570398,0.8596539023292813,0.0018434245792827,0.1385026730914359,0.0,0.8922374898052082,0.0008184146820928,0.1069440955126989,0.0,0.7512208677074037,0.0011675956287209,0.2476115366638752,0.0,0.9077175906569026,0.0011918268895487,0.0910905824535486,0.0,0.9360564457740048,0.0009622703626745,0.0629812838633205,0.0,0.7839707592957775,0.0037522387671425,0.2122770019370799,0.0,0.9238129618570332,0.0009216599973897,0.0752653781455771,0.0,0.9746247519416508,0.0001081438412045,0.0252671042171448,0.0,0.8191946525807597,0.0032327823447319,0.1775725650745083,0.0,0.887161543050654,0.0073273980425078,0.1055110589068381,0.0,480072262.9287245,0.999999983874519,1.6125480899330798e-08,3.1488623289379746e-21,0.0
200,linear,10000,2,-3,1,True,True,True,2.732680031504313e-05,19,0.9473684210526316,0.0,0.0526315789473684,0.0,5.328445374130989e-06,7.628636799220918e-06,1.811925738715517e-05,2.5100109422018145e-05,4.250295799501116e-05,0.0001460342370757,0.0002174950982611,0.0003145014325383,0.001227350628432,0.002483194082797,0.9172762698231588,0.0035595577381532,0.0757236619379329,0.0034405105007547,0.9114737268494856,0.0008680434120079,0.086499867169675,0.0011583625688314,0.7863686074732721,0.0017340337166845,0.2094762401737052,0.002421118636338,0.931572022557796,0.0024684471559434,0.0634922184475687,0.0024673118386916,0.9284153098081716,0.0013891256611759,0.0693949728265802,0.0008005917040721,0.8199548624618115,0.0024183818465243,0.1745339647869789,0.0030927909046851,0.9418600256675864,0.0006024937248143,0.0560977108462838,0.0014397697613154,0.9727835683502316,9.696323875816293e-05,0.0269721474559932,0.0001473209550166,0.8094678120853451,0.0008596915180933,0.1875122975946332,0.0021601988019283,0.8676640478217893,0.0028188236001732,0.1246428316262462,0.0048742969517909,65596064.70182577,0.9999979282001642,2.0715850259502337e-06,2.1480988638505206e-10,1.0419288104343524e-21
200,tanh,10000,1,na,1,False,False,False,2.6155700322302832e-08,158,1.0,0.0,0.0,0.0,1.2234789038753512e-08,5.324031250486662e-08,3.346410994036707e-07,1.3535384717958429e-06,3.97352580836274e-06,1.668641840189789e-05,9.89054852988682e-05,0.0003120652748629,0.0008337480926944,0.0020132428590201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.35735199180235,1.0,0.0,0.0,0.0
200,tanh,10000,1,na,1,True,False,False,3.380287594525574e-08,207,0.9951690821256038,0.004830917874396135,0.0,0.0,4.049017307928018e-08,1.0956957736092762e-07,4.321689187908435e-07,1.6935465249589882e-06,5.012961899633968e-06,2.0862790840383233e-05,0.00012055534088801549,0.0003591837684104028,0.0009202873014523534,0.002154303760667947,0.5325026868043581,0.46749731319564186,0.0,0.0,0.4953718370293047,0.5046281629706953,0.0,0.0,0.512293776862067,0.48770622313793294,0.0,0.0,0.5619869535190273,0.4380130464809728,0.0,0.0,0.6439008157421222,0.3560991842578778,0.0,0.0,0.6643932799307122,0.3356067200692878,0.0,0.0,0.6473557008713947,0.3526442991286053,0.0,0.0,0.6755175320537019,0.32448246794629815,0.0,0.0,0.6097515926003293,0.3902484073996708,0.0,0.0,0.5461541697335591,0.4538458302664408,0.0,0.0,114259.07024326242,0.7769111669626857,0.22308883303731425,0.0,0.0
